F17A	Ugradnja ili zamjena generator pejsmejkera sa vrlo teškim ili teškim KK	
F17B	Ugradnja ili zamjena generator pejsmejkera bez vrlo teškim ili teškim KK	
F18A	Drugi zahvati sa pejsmejkerom sa KK	
F18B	Drugi zahvati sa pejsmejkerom bez KK	
F19Z	Transvaskularne perkutane intervencije na srcu	
F20Z	Postavljanje ligature na venu i njeno uklanjanje (stripping)	
F21A	Drugi operativni zahvati na cirkulatornom sistemu sa vrlo teškim KK	
F21B	Drugi operativni zahvati na cirkulatornom sistemu bez vrlo teškim KK	
F40A	Dijagnoza cirkulatornog sistema sa ventilacijskom podrškom sa vrlo teškim KK	
F40B	Dijagnoza cirkulatornog sistema sa ventilacijskom podrškom bez vrlo teškim KK	
F41A	Poremećaji cirkulacije sa akutnim infarktom miokarda, sa invazivnom dijagnostikom na srcu, sa vrlo teškim ili teškim KK	
F41B	Poremećaji cirkulacije sa akutnim infarktom miokarda, sa invazivnom dijagnostikom na srcu, bez vrlo teškim ili teškim KK	
F42A	Poremećaji cirkulacije bez akutnog infarkta miokarda, sa invazivnom dijagnostikom na srcu, sa vrlo teškim KK	
F42B	Poremećaji cirkulacije bez akutnog infarkta miokarda, sa invazivnom dijagnostikom na srcu, bez vrlo teškim KK	
F42C	Poremećaji cirkulacije bez akutnog infarkta miokarda, sa invazivnom dijagnostikom na srcu, istog dana	
F43Z	Dijagnostika cirkulatornog sistema sa ne-invazivnom ventilacijom	
F60A	Poremećaji cirkulacije sa akutnim infarktom miokarda, bez invazivne dijagnostike na srcu, sa vrlo teškim ili teškim KK	
F60B	Poremećaji cirkulacije sa akutnim infarktom miokarda, bez invazivne dijagnostike na srcu, bez vrlo teškim ili teškim KK	
F61A	Infektivni endokarditis sa vrlo teškim KK	
F61B	Infektivni endokarditis bez vrlo teškim KK	
F62A	Insuficijencija srca i šok sa vrlo teškim KK	
F62B	Insuficijencija srca i šok bez vrlo teškim KK	
F63A	Venska tromboza sa vrlo teškim ili teškim KK	
F63B	Venska tromboza bez vrlo teškim ili teškim KK	
F64A	Čir (ulkus) kože zbog poremećaja cirkulacije sa vrlo teškim ili teškim KK	
F64B	Čir (ulkus) kože zbog poremećaja cirkulacije bez vrlo teškim ili teškim KK	
F65A	Poremećaji perifernih krvnih sudova sa vrlo teškim ili teškim KK	
F65B	Poremećaji perifernih krvnih sudova bez vrlo teškim ili teškim KK	
F66A	Ateroskleroza koronarnih krvnih sudova sa vrlo teškim ili teškim KK	
F66B	Ateroskleroza koronarnih krvnih sudova bez vrlo teškim ili teškim KK	
F67A	Hipertenzija sa vrlo teškim ili teškim KK	
F67B	Hipertenzija bez vrlo teškim ili teškim KK	
F68A	Kongenitalna bolest srca sa vrlo teškim ili teškim KK	
F68B	Kongenitalna bolest srca bez KK	
F69A	Poremećaji zalistaka srca sa vrlo teškim ili teškim KK	
F69B	Poremećaji zalistaka srca bez vrlo teškim ili teškim KK	
F72A	Nestabilna angina pectoris sa vrlo teškim ili teškim KK	
F72B	Nestabilna angina pectoris bez vrlo teškim ili teškim KK	
F73A	Sinkopa i kolaps sa vrlo teškim ili teškim KK	
F73B	Sinkopa i kolaps bez vrlo teškim ili teškim KK	
F74Z	Bol u grudima	
F75A	Druge bolesti cirkulatornog sistema sa vrlo teškim KK	
F75B	Druge bolesti cirkulatornog sistema sa teškim ili umjerenim KK	
F75C	Druge bolesti cirkulatornog sistema bez KK	
F76A	Aritmije, srčani zastoj i poremećaji provodljivosti sa vrlo teškim ili teškim KK	
F76B	Aritmije, srčani zastoj i poremećaji provodljivosti bez vrlo teškim ili teškim KK	
G01A	Resekcija rektuma sa vrlo teškim KK	
G01B	Resekcija rektuma bez vrlo teškim KK	
G02A	Veliki zahvati na tankom i debelom crijevu sa vrlo teškim KK	
G02B	Veliki zahvati na tankom i debelom crijevu bez vrlo teškim KK	
G03A	Zahvati na želucu, jednjaku i dvanaestopalačnom crijevu sa malignom bolešću ili sa vrlo teškim KK	
G03B	Zahvati na želucu, jednjaku i dvanaestopalačnom crijevu, bez maligne bolesti, sa teškim ili umjerenim KK	
G03C	Zahvati na želucu, jednjaku i dvanaestopalačnom crijevu, bez maligne bolesti, bez KK	
G04A	Adhezioliza peritoneuma sa vrlo teškim KK	
G04B	Adhezioliza peritoneuma sa teškim ili umjerenim KK	
G04C	Adhezioliza peritoneuma bez KK	
G05A	Manji zahvati na tankom i debelom crijevu sa vrlo teškim KK	
G05B	Manji zahvati na tankom i debelom crijevu sa teškim ili umjerenim KK	
G05C	Manji zahvati na tankom i debelom crijevu bez KK	
G06Z	Pilorotomija	
G07A	Apendektomija sa malignim oboljenjem ili peritonitisom ili sa vrlo teškim ili teškim KK	
G07B	Apendektomija bez malignog oboljenja ili peritonitisa bez vrlo teškim ili teškim KK	
G10A	Zahvati zbog hernije sa KK	
G10B	Zahvati zbog hernije bez KK	
G11Z	Zahvati na anusu i stomi	
G12A	Ostali operativni zahvati na gastrointestinalnom sistemu sa vrlo teškim KK	
G12B	Ostali operativni zahvati na gastrointestinalnom sistemu sa teškim ili umjerenim KK	
G12C	Ostali operativni zahvati na gastrointestinalnom sistemu bez KK	
G46A	Složena gastroskopija sa vrlo teškim KK	
G46B	Složena gastroskopija sa teškim ili umjerenim KK	
G46C	Složena gastroskopija, isti dan	
G47A	Ostale gastroskopije sa vrlo teškim KK	
G47B	Ostale gastroskopije bez vrlo teškim KK	
G47C	Ostale gastroskopije, isti dan	
G48A	Kolonoskopija sa vrlo teškim ili teškim KK	
G48B	Kolonoskopija bez vrlo teškim ili teškim KK	
G48C	Kolonoskopija, isti dan	
G60A	Maligna bolest gastrointestinalnog sistema sa vrlo teškim KK	
G60B	Maligna bolest gastrointestinalnog sistema bez vrlo teškim KK	
G61A	Krvarenje iz gastrointestinalnog sistema sa vrlo teškim ili teškim KK	
G61B	Krvarenje iz gastrointestinalnog sistema bez vrlo teškim ili teškim KK	
G62Z	Komplikovani peptički ulkus	
G63Z	Nekomplikovani peptički ulkus	7806
G64A	Zapaljenska bolest crijeva sa KK	
G64B	Zapaljenska bolest crijeva bez KK	
G65A	Opstrukcija gastrointestinalnog sistema sa vrlo teškim ili teškim KK	
G65B	Opstrukcija gastrointestinalnog sistema bez vrlo teškim ili teškim KK	
G66Z	Bol u abdomenu ili mezenterijumski adenitis	
G67A	Ezofagitis i gastroenteritis sa vrlo teškim ili teškim KK	
G67B	Ezofagitis i gastroenteritis bez vrlo teškim ili teškim KK	
G70A	Druge bolesti gastrointestinalnog sistema sa vrlo teškim ili teškim KK	
G70B	Druge bolesti gastrointestinalnog sistema bez vrlo teškim ili teškim KK	
H01A	Zahvati na pankreasu, jetri i šantovima sa vrlo teškim KK	
H01B	Zahvati na pankreasu, jetri i šantovima bez vrlo teškim KK	
H02A	Veliki zahvati na bilijarnom traktu sa vrlo teškim KK	
H02B	Veliki zahvati na bilijarnom traktu sa teškim KK	
H02C	Veliki zahvati na bilijarnom traktu bez vrlo teškim ili teškim KK	
H05A	Dijagnostički zahvati na hepatobilijarnom sistemu sa vrlo teškim KK	
H05B	Dijagnostički zahvati na hepatobilijarnom sistemu bez vrlo teškim KK	
H06A	Ostali operativni zahvati na hepatobilijarnom sistemu i pankreasu sa vrlo teškim KK	
H06B	Ostali operativni zahvati na hepatobilijarnom sistemu i pankreasu bez vrlo teškim KK	
H07A	Otvorena holecistektomija sa zatvorenim ispitivanjem prohodnosti duktusa holedohusa sa vrlo teškim KK	
H07B	Otvorena holecistektomija sa zatvorenim ispitivanjem prohodnosti duktusa holedohusa, bez vrlo teškim KK	
H08A	Laparoskopska holecistektomija sa zatvorenim ispitivanjem prohodnosti duktusa holedohusa, ili sa vrlo teškim KK	
H08B	Laparoskopska holecistektomija sa zatvorenim ispitivanjem prohodnosti duktusa holedohusa, ili bez vrlo teškim KK	
H40A	Endoskopske procedure zbog krvarenja iz ezofagealnih varikoziteta sa vrlo teškim KK	
H40B	Endoskopske procedure zbog krvarenja iz ezofagealnih varikoziteta bez vrlo teškim KK	
H43A	Složeni terapijski postupci pomoću endoskopske retrogradne holangiopankreatografije (ERCP) sa vrlo teškim ili teškim KK	
H43B	Složeni terapijski zahvati pomoću endoskopske retrogradne holangiopankreatografije (ERCP) bez vrlo teškim ili teškim KK	
H60A	Ciroza i alkoholni hepatitis sa vrlo teškim KK	
H60B	Ciroza i alkoholni hepatitis sa teškim ili umjerenim KK	
H60C	Ciroza i alkoholni hepatitis bez KK	
H61A	Maligna bolest hepatobilijarnog sistema i pankreasa sa vrlo teškim KK	
H61B	Maligna bolest hepatobilijarnog sistema i pankreasa bez vrlo teškim KK	
H62A	Poremećaji pankreasa, osim maligne bolesti, sa vrlo teškim ili teškim KK	
H62B	Poremećaji pankreasa, osim maligne bolesti, bez vrlo teškim ili teškim KK	
H63A	Poremećaji jetre, osim maligne bolesti, ciroze i alkoholnog hepatitisa, sa vrlo teškim ili teškim KK	
H63B	Poremećaji jetre, osim maligne bolesti, ciroze i alk. hepatitisa, bez vrlo teškim ili teškim KK	
H64A	Poremećaji bilijarnog sistema sa KK	
H64B	Poremećaji bilijarnog sistema bez KK	7807
I01A	Obostrani ili višestruki veliki zahvati na zglobovima donjih ekstremiteta sa revizijom ili sa vrlo teškim KK	
I01B	Obostrani ili višestruki veliki zahvati na zglobovima donjih ekstremiteta bez revizije ili bez vrlo teškim KK	
I02A	Mikrovaskularni prenos tkiva ili režnja kože sa vrlo teškim KK, isključujući šaku	
I02B	Presađivanje kože, isključujući šaku, sa vrlo teškim ili teškim KK	
I03A	Zamjena kuka sa vrlo teškim KK	
I03B	Zamjena kuka bez vrlo teškim KK	
I04A	Zamjena koljena sa vrlo teškim ili teškim KK	
I04B	Zamjena koljena bez vrlo teškim ili teškim KK	
I05A	Zamjene ostalih zglobova sa vrlo teškim ili teškim KK	
I05B	Zamjene ostalih zglobova bez vrlo teškim ili teškim KK	
I06Z	Spinalna fuzija sa deformitetom	
I07Z	Amputacija	
I08A	Ostali zahvati na kuku i femuru sa vrlo teškim KK	
I08B	Ostali zahvati na kuku i femuru bez vrlo teškim KK	
I09A	Spinalna fuzija sa vrlo teškim KK	
I09B	Spinalna fuzija bez vrlo teškim KK	
I10A	Ostali zahvati na leđima i vratu sa vrlo teškim ili teškim KK	
I10B	Ostali zahvati na leđima i vratu bez vrlo teškim ili teškim KK	
I11Z	Zahvati radi produženja ekstremiteta	
I12A	Infekcija/upala kostiju i zglobova sa raznim zahvatima na mišićno-skeletnom sistemu sa vrlo teškim KK	
I12B	Infekcija/upala kostiju i zglobova sa raznim zahvatima na mišićno-skeletnom sistemu sa teškim ili umjerenim KK	
I12C	Infekcija/upala kostiju i zglobova sa raznim zahvatima na mišićno-skeletnom sistemu bez KK	
I13A	Zahvati na humerusu, tibiji, fibuli i skočnom zglobu sa KK	
I13B	Zahvati na humerusu, tibiji, fibuli i skočnom zglobu bez KK	
I15Z	Kraniofacijalni hirurški zahvati	
I16Z	Ostali zahvati na ramenu	
I17A	Maksilofacijalni hirurški zahvati sa KK	
I17B	Maksilofacijalni hirurški zahvati bez KK	
I18Z	Ostali zahvati na koljenu	
I19A	Ostali zahvati na laktu i podlaktici sa KK	
I19B	Ostali zahvati na laktu i podlaktici bez KK	
I20Z	Ostali zahvati na stopalu	
I21Z	Lokalna ekscizija i odstranjenje unutrašnjeg fiksatora kuka i femura	
I23Z	Lokalna ekscizija i odstranjenje unutrasnjeg fiksatora, osim za kuk i femur	
I24Z	Artroskopija	
I25A	Dijagnosticke procedure na kostima i zglobovima ukljucujuci biopsiju sa KK	
I25B	Dijagnostičke procedure na kostima i zglobovima uključujući biopsiju bez KK	
I27A	Zahvati na mekom tkivu sa KK	
I27B	Zahvati na mekom tkivu bez KK	
I28A	Ostali zahvati na mišićno-skeletnom sistemu sa KK	
I28B	Ostali zahvati na mišićno-skeletnom sistemu bez KK	
I29Z	Rekonstrukcija ili revizija koljena	
I30Z	Zahvati na šaci	
I31A	Revizija kuka sa vrlo teškim KK	
I31B	Revizija kuka bez vrlo teškim KK	
I32A	Revizija koljena sa vrlo teškim KK	
I32B	Revizija koljena sa teškim KK	
I32C	Revizija koljena bez vrlo teškim ili teškim KK	
I60Z	Prelom tijela femura	
I61A	Prelom donjeg dijela femura sa KK	
I61B	Prelom donjeg dijela femura bez KK	
I63A	Uganuće, istegnuće i iščašenje u području kuka, karlice i femura sa KK	
I63B	Uganuće, istegnuće i iščašenje u području kuka, karlice i femura bez KK	
I64A	Osteomijelitis sa vrlo teškim ili teškim KK	
I64B	Osteomijelitis bez vrlo teškim ili teškim KK	
I65A	Maligne neoplazme mišićno-skeletnog sistema sa vrlo teškim ili teškim KK	
I65B	Maligne neoplazme mišićno-skeletnog sistema bez vrlo teškim ili teškim KK	
I66A	Zapaljenski poremećaji mišićno-skeletnog sistema sa vrlo teškim ili teškim KK	
I66B	Zapaljenski poremećaji mišićno-skeletnog sistema bez vrlo teškim ili teškim KK	
I67A	Septički artritis sa vrlo teškim ili teškim KK	
I67B	Septički artritis bez vrlo teškim ili teškim KK	
I68A	Nehirurški poremećaji kičme sa KK	
I68B	Nehirurški poremećaji kičme bez KK	
I68C	Nehirurški poremećaji kičme, isti dan	
I69A	Bolesti kostiju i artropatije sa vrlo teškim ili teškim KK	
I69B	Bolesti kostiju i artropatije bez vrlo teškim ili teškim KK	
I71A	Ostali mišićno-tetivni poremećaji, sa vrlo teškim ili teškim KK	
I71B	Ostali mišićno-tetivni poremećaji, bez vrlo teškim ili teškim KK	
I72A	Specifični mišićno-tetivni poremećaji, sa vrlo teškim ili teškim KK	
I72B	Specifični mišićno-tetivni poremećaji, bez vrlo teškim ili teškim KK	
I73A	Naknadna njega dijela tijela sa mišićno-skeletnim implantatom/protezom, sa vrlo teškim ili teškim KK	
I73B	Naknadna njega dijela tijela sa mišićno-skeletnim implantatom/protezom, bez vrlo teškim ili teškim KK	
I74Z	Povreda podlaktice, ručnog zgloba, šake ili stopala	
I75A	Povreda ramena, nadlaktice, lakta, koljena, potkoljenice ili gležnja, sa KK	
I75B	Povreda ramena, nadlaktice, lakta, koljena, potkoljenice ili gležnja, bez KK	
I76A	Drugi mišićno-skeletni poremećaji, sa vrlo teškim ili teškim KK	
I76B	Drugi mišićno-skeletni poremećaji, bez vrlo teškim ili teškim KK	
I77A	Prelom karlice sa vrlo teškim ili teškim KK	
I77B	Prelom karlice bez vrlo teškim ili teškim KK	
I78A	Prelom vrata femura sa vrlo teškim ili teškim KK	
I78B	Prelom vrata femura bez vrlo teškim ili teškim KK	
I79A	Patološka fraktura sa vrlo teškim KK	
I79B	Patološka fraktura bez vrlo teškim KK	
J01A	Mikrovaskularni prenos tkiva zbog poremećaja kože, potkožnog tkiva ili dojke sa vrlo teškim ili teškim KK	
J01B	Mikrovaskularni prenos tkiva zbog poremećaja kože, potkožnog tkiva ili dojke bez vrlo teškim ili teškim KK	
J06Z	Veliki zahvati zbog stanja dojke	
J07Z	Manji zahvati zbog stanja dojke	
J08A	Ostala presađivanja kože i/ili zahvati debridmana sa KK	
J08B	Ostala presađivanja kože i/ili zahvati debridmana bez KK	
J09Z	Perianalni i pilonidalni zahvati	
J10Z	Plastično-hirurški operativni zahvati na koži, potkožnom tkivu i dojci	
J11Z	Ostali zahvati na koži, potkožnom tkivu i dojci	
J12A	Zahvati na donjim ekstremitetima sa ulkusom/celulitisom sa vrlo teškim KK	
J12B	Zahvati na donjim ekstremitetima sa ulkusom/celulitisom, sa popravkom pomoću presađivanja/režnja kože, bez vrlo teškim KK	
J12C	Zahvati na donjim ekstremitetima sa ulkusom/celulitisom, bez popravke pomoću presađivanja/režnja kože	
J13A	Zahvati na donjim ekstremitetima bez ulkusa/celulitisa, sa presađivanjem kože, sa vrlo teškim ili teškim KK	
J13B	Zahvati na donjim ekstremitetima bez ulkusa/celulitisa, bez presađivanja kože, bez vrlo teškim ili teškim KK	
J14Z	Velika rekonstrukcija dojke	
J60A	Ulkus kože sa vrlo teškim KK	
J60B	Ulkus kože sa teškim ili umjerenim KK	
J60C	Ulkus kože, isti dan	
J62A	Maligna bolest dojke sa KK	
J62B	Maligna bolest dojke bez KK	
J63A	Nemaligna bolest dojke sa KK	
J63B	Nemaligna bolest dojke bez KK	
J64A	Celulitis sa vrlo teškim ili teškim KK	
J64B	Celulitis bez vrlo teškim ili teškim KK	
J65A	Trauma kože, potkožnog tkiva i dojke sa vrlo teškim ili teškim KK	
J65B	Trauma kože, potkožnog tkiva i dojke bez vrlo teškim ili teškim KK	
J67A	Manji poremećaji na koži	7808
J67B	Manji poremećaji na koži, isti dan	
J68A	Veći poremećaji na koži sa vrlo teškim ili teškim KK	
J68B	Veći poremećaji na koži bez vrlo teškim ili teškim KK	
J68C	Veći poremećaji na koži, istog dana	7811
J69A	Maligne promjene na koži sa vrlo teškim KK	7812
J69B	Maligne promjene na koži bez vrlo teškim KK	
J69C	Maligne promjene na koži, istog dana	
K01A	Operativni zahvati radi komplikacija dijabetesa sa vrlo teškim KK	
K01B	Operativni zahvati radi komplikacija dijabetesa bez vrlo teškim KK	
K02A	Zahvati na hipofizi sa KK	
K02B	Zahvati na hipofizi bez KK	
K03Z	Zahvati na nadbubrežnim žlijezdama	
K04A	Veliki zahvati zbog gojaznosti sa KK	
K04B	Veliki zahvati zbog gojaznosti bez KK	
K05A	Zahvati na paratireoidnoj žlijezdi sa vrlo teškim ili teškim KK	
K05B	Zahvati na paratireoidnoj žlijezdi bez vrlo teškim ili teškim KK	
K06A	Zahvati na štitnoj žlijezdi sa vrlo teškim ili teškim KK	
K06B	Zahvati na štitnoj žlijezdi bez vrlo teškim ili teškim KK	
K07Z	Ostali zahvati zbog gojaznosti	
K08Z	Zahvati na tiroglosalnom kanalu (tiroglosalne ciste)	
K09A	Ostali operativni zahvati zbog endokrinih, nutricionih ili metabol. uzroka sa vrlo tešk. KK	
K09B	Ostali operativni zahvati zbog endokrinih, nutricionih ili metaboličkih uzroka sa teškim KK ili umjerenim KK	
K09C	Ostali operativni zahvati zbog endokrinih, nutricionih ili metaboličkih uzroka bez KK	
K40A	Endoskopski ili dijagnostički zahvati zbog metaboličkih poremećaja sa vrlo teškim KK	
K40B	Endoskopski ili dijagnostički zahvati zbog metaboličkih poremećaja bez vrlo teškim KK	
K40C	Endoskopski ili dijagnostički zahvati zbog metaboličkih poremećaja, istog dana	
K60A	Dijabetes sa vrlo teškim ili teškim KK	
K60B	Dijabetes bez vrlo teškim ili teškim KK	
K61Z	Teški poremećaji ishrane	
K62A	Razni metabolički poremećaji sa vrlo teškim ili teškim KK	
K62B	Razni metabolički poremećaji bez vrlo teškim ili teškim KK	
K63A	Urođeni poremećaji metabolizma sa KK	
K63B	Urođeni poremećaji metabolizma bez KK	
K64A	Endokrinološki poremećaji sa vrlo teškim ili teškim KK	
K64B	Endokrinološki poremećaji bez vrlo teškim ili teškim KK	
L02A	Operativno postavljanje peritonealnog katetera zbog dijalize sa vrlo teškim ili teškim KK	
L02B	Operativno postavljanje peritonealnog katetera zbog dijalize bez vrlo teškim ili teškim KK	
L03A	Veliki zahvati zbog neoplazme (tumora) bubrega, uretera i mokr. bešike sa vrlo teškim KK	
L03B	Veliki zahvati zbog neoplazme (tumora) bubrega, uretera i mokr. bešike bez vrlo teškim KK	
L03C	Veliki zahvati zbog neoplazme (tumora) bubrega, uretera i mokraćne bešike bez vrlo teškim ili teškim KK	
L04A	Veliki zahvati na bubregu, ureteru i mokraćnoj bešici, osim zbog neoplazme (tumora), sa vrlo teškim KK	
L04B	Veliki postupci na bubregu, ureteru i mokraćnoj bešici, osim zbog neoplazme (tumora), sa teškim KK	
L04C	Veliki postupci na bubregu, ureteru i mokraćnoj bešici, osim zbog neoplazme (tumora), bez vrlo teškim ili teškim KK	
L05A	Transuretralna prostatektomija sa vrlo teškim ili teškim KK	
L05B	Transuretralna prostatektomija bez vrlo teškim ili teškim KK	
L06A	Manji zahvati na mokraćnoj bešici sa vrlo teškim ili teškim KK	
L06B	Manji zahvati na mokraćnoj bešici bez vrlo teškim ili teškim KK	
L07A	Transuretralni zahvati, osim prostatektomije, sa KK	
L07B	Transuretralni zahvati, osim prostatektomije, bez KK	
