page	letter	letter_title	code	section_code	section_title	name_sr_lat	price_eur
4	D	OPERACIJE SA ANESTEZIJOM	D02083	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA APENDEKTOMIJA KOD PERFORISANOG APENDICITISA	333.60
4	D	OPERACIJE SA ANESTEZIJOM	D02084	D02	OPERACIJE - HIRURGIJA	POSTAVLJANJE TRAJNOG KATETERA ZA DIJALIZU PO HICKMAN-U	333.60
4	D	OPERACIJE SA ANESTEZIJOM	D02085	D02	OPERACIJE - HIRURGIJA	CEKOSTOMIJA	375.30
4	D	OPERACIJE SA ANESTEZIJOM	D02086	D02	OPERACIJE - HIRURGIJA	ENUKLEACIJA ILI RESEKCIJA STRUME-CISTE	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02087	D02	OPERACIJE - HIRURGIJA	RECIDIVANTNA INGVINALNA HERNIJA	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02088	D02	OPERACIJE - HIRURGIJA	RECIDIVANTNA FEMORALNA HERNIJA	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02089	D02	OPERACIJE - HIRURGIJA	OPERATIVNO LIJEČENJE VRLO VOLUMINOZNE HERNIJE(VELIČINE DJEČI	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02090	D02	OPERACIJE - HIRURGIJA	RETROPERITONEALNA EKSPLORACIJA	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02091	D02	OPERACIJE - HIRURGIJA	ENTEROLIZA	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02092	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA BIOPSIJA JETRE	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02093	D02	OPERACIJE - HIRURGIJA	FISTULOTOMIJA ILI FISTULEKTOMIJA, KOMPLEKSA	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02094	D02	OPERACIJE - HIRURGIJA	EKSCIZIJA KOMPLIKOVANE ANALNE FISTULE	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02095	D02	OPERACIJE - HIRURGIJA	TENDORAFIJA VIŠE EKSTENZORNIH TETIVA ŠAKE, PRIMARNA	417.00
4	D	OPERACIJE SA ANESTEZIJOM	D02097	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA EKSPLORACIJA TRBUŠNE DUPLJE	417.00
5	D	OPERACIJE SA ANESTEZIJOM	D02098	D02	OPERACIJE - HIRURGIJA	HERNIOPLASTIKA INGVINALNA, BILATERALNA	496.23
5	D	OPERACIJE SA ANESTEZIJOM	D02099	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA OPERACIJA INGVINALNE HERNIJE OBOSTRANA	496.23
5	D	OPERACIJE SA ANESTEZIJOM	D02100	D02	OPERACIJE - HIRURGIJA	PERIKARDIOTOMIJA	500.40
5	D	OPERACIJE SA ANESTEZIJOM	D02101	D02	OPERACIJE - HIRURGIJA	HITNA LIGATURA ZBOG JAKE HEMORAGIJE, GLAVNIH KRVNIH SUDOVA V	500.40
5	D	OPERACIJE SA ANESTEZIJOM	D02103	D02	OPERACIJE - HIRURGIJA	LIGIRANJE KAROTIDNE ARTERIJE	500.40
5	D	OPERACIJE SA ANESTEZIJOM	D02104	D02	OPERACIJE - HIRURGIJA	RECIDIVANTNA VENTRALNA HERNIJA	500.40
5	D	OPERACIJE SA ANESTEZIJOM	D02105	D02	OPERACIJE - HIRURGIJA	APENDEKTOMIJA SA RAZVIJENIM DIFUZNIM PERITONITISOM	500.40
5	D	OPERACIJE SA ANESTEZIJOM	D02106	D02	OPERACIJE - HIRURGIJA	OPERATIVNO ZATVARANJE GASTROSTOMIJE	500.40
5	D	OPERACIJE SA ANESTEZIJOM	D02107	D02	OPERACIJE - HIRURGIJA	RADIKALNA DISEKCIJA LIMFNIH ČVOROVA PREPONSKIH POVRŠNIH - BI	500.40
5	D	OPERACIJE SA ANESTEZIJOM	D02108	D02	OPERACIJE - HIRURGIJA	EKSCIZIJA MALIGNIH I BENIGNIH LEZIJA KOŽE I SA ZATV	500.40
5	D	OPERACIJE SA ANESTEZIJOM	D02109	D02	OPERACIJE - HIRURGIJA	RECIDIV HERN PREPONSK KAN KOJA JE RAĐE PHS METOD BEZ INF IMP	542.10
5	D	OPERACIJE SA ANESTEZIJOM	D02110	D02	OPERACIJE - HIRURGIJA	EKSCIZIJA INTRAABDOMINALNIH ILI RETROPERITONEALNIH TUMORA IL	583.80
5	D	OPERACIJE SA ANESTEZIJOM	D02111	D02	OPERACIJE - HIRURGIJA	ŠAVOVI MEZENTERIJUMA	583.80
5	D	OPERACIJE SA ANESTEZIJOM	D02112	D02	OPERACIJE - HIRURGIJA	PARCIJAL GASTREKTOM SA GASTRADUODENAL ANASTOM(BILLROTH I)	583.80
5	D	OPERACIJE SA ANESTEZIJOM	D02113	D02	OPERACIJE - HIRURGIJA	ZATVARANJE FEKALNE FISTULE	583.80
5	D	OPERACIJE SA ANESTEZIJOM	D02114	D02	OPERACIJE - HIRURGIJA	BIOPSIJA PANKREASA-SAMOSTALNA OPERACIJA	583.80
5	D	OPERACIJE SA ANESTEZIJOM	D02115	D02	OPERACIJE - HIRURGIJA	INCIZIJA(ARTERIOTOM) I EMBOLEKTOM ARTER DONJIH EKSTREMITETA	667.20
5	D	OPERACIJE SA ANESTEZIJOM	D02116	D02	OPERACIJE - HIRURGIJA	LIJEČENJE PUTEM LAPAROTOMIJE LUMBALNIH ILI OBTURATORNIH HERN	667.20
5	D	OPERACIJE SA ANESTEZIJOM	D02117	D02	OPERACIJE - HIRURGIJA	KREIRANJE NUTRITIVNE GASTROSTOME	667.20
5	D	OPERACIJE SA ANESTEZIJOM	D02118	D02	OPERACIJE - HIRURGIJA	SPOLJAŠNJA FISTULIZACIJA, TANKOG CRIJEVA	667.20
5	D	OPERACIJE SA ANESTEZIJOM	D02120	D02	OPERACIJE - HIRURGIJA	ABDOMINALNA DRENAŽA PANKREATITA	667.20
5	D	OPERACIJE SA ANESTEZIJOM	D02121	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA SUTURA PERFORIRANOG ULKUSA ILI LEZIJE ŽELUCA	667.20
5	D	OPERACIJE SA ANESTEZIJOM	D02122	D02	OPERACIJE - HIRURGIJA	LIGATURA VENE CAVE INFERIOR	750.60
5	D	OPERACIJE SA ANESTEZIJOM	D02123	D02	OPERACIJE - HIRURGIJA	ZATVARANJE RANA ILI RUPTURE EZOFAGUSA CERVIKALNI	750.60
5	D	OPERACIJE SA ANESTEZIJOM	D02124	D02	OPERACIJE - HIRURGIJA	VAĐENJE INFICIRANOG IMPLANTATA KOD VELIKIH VENTRALNIH HERNIJ	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02125	D02	OPERACIJE - HIRURGIJA	RECIDIVANTNA KILA KOJA JE RAĐENA PHS METODOM BEZ INFEKCIJE I	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02126	D02	OPERACIJE - HIRURGIJA	TIREOIDEKTOMIJA PARCIJALNA, BILATERALNA MANJA	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02127	D02	OPERACIJE - HIRURGIJA	HITNA LIGATURA ZBOG JAKE HEMORAGIJE GLAVNIH KRVNIH SUDOVA GL	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02128	D02	OPERACIJE - HIRURGIJA	HITNA TORAKOTOMIJA ZBOG ODSTRANJIVANJA GRUMENA KRVI, KRVAVLJ	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02129	D02	OPERACIJE - HIRURGIJA	HERNIOPLASTIKA VENTRALNA,INCIZIONA PERMAGNA	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02130	D02	OPERACIJE - HIRURGIJA	HERNIOPLASTIKA DIJAFRAGMALNA, ABDOMINALNI PRISTUP	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02131	D02	OPERACIJE - HIRURGIJA	HERNIJA SA RESEKCIJOM CRIJEVA	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02132	D02	OPERACIJE - HIRURGIJA	LOKALNA EKSCIZIJA POLIPA I BENIGNOG TUMORA ŽELUCA	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02133	D02	OPERACIJE - HIRURGIJA	ENTEROTOMIJA RADI POLIPA ILI VAĐENJA STRANOG TIJELA	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02134	D02	OPERACIJE - HIRURGIJA	EKSTERIORIZACIJA CRIJEVA (MIKULIŠEVA OPERACIJA)	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02135	D02	OPERACIJE - HIRURGIJA	EKSCIZIJA JEDNE ILI VIŠE LEZIJA BEZ ANASTOMOZA, FISTULIZACI	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02136	D02	OPERACIJE - HIRURGIJA	ENTEROENTEROSTOMIJA	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02137	D02	OPERACIJE - HIRURGIJA	RESEKCIJE TANKOG CRIJEVA SA ANASTOMOZOM	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02138	D02	OPERACIJE - HIRURGIJA	DIREKTNA ANASTOMOZA ŽUČNE KESE SA GASTROINTESTINALNIM TRAKTO	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02139	D02	OPERACIJE - HIRURGIJA	EKSCIZIJA REKTALNOG PROLAPSA ANASTOMOZOM-PERINEALNI PRISTU	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02140	D02	OPERACIJE - HIRURGIJA	ZATVARANJE RETROVEZIKALNE FISTULE	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02141	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA HOLECISTEKTOMIJA	834.00
5	D	OPERACIJE SA ANESTEZIJOM	D02143	D02	OPERACIJE - HIRURGIJA	TIREOIDEKTOMIJA SUBTOTALNA BILATERALNA VELIKA	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02144	D02	OPERACIJE - HIRURGIJA	UNUTRAŠNJA DEFIBRILACIJA SRCA KROZ TORAKOTOMIJU	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02146	D02	OPERACIJE - HIRURGIJA	ZATVARANJE RANA ILI RUPTURE EZOFAGUSA TORAKALNI	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02147	D02	OPERACIJE - HIRURGIJA	TORAKOLAPAROTOMIJA EKSPLORATIVNA	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02148	D02	OPERACIJE - HIRURGIJA	LOKALNA EKSCIZIJA POLIPA I BENIGNOG TUMORA ŽELUCA (RESEKCIJA	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02149	D02	OPERACIJE - HIRURGIJA	OPERATIVNO ZATVARANJE GASTROKOLIČNE FISTULE	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02150	D02	OPERACIJE - HIRURGIJA	EKSCIZIJA JEDNE ILI VIŠE LEZIJA BEZ ANASTOMOZA, FISTULIZAC	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02151	D02	OPERACIJE - HIRURGIJA	RESEKCIJE TANKOG CRIJEVA SA FORMIRANJEM STOME	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02152	D02	OPERACIJE - HIRURGIJA	REDUKCIJA VOLVULUSA,INTUSUSCEPCIJE PUTEM LAPAROTOMIJE SA RE	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02153	D02	OPERACIJE - HIRURGIJA	SUTURA POVREDE DEBELOG CRIJEVA	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02154	D02	OPERACIJE - HIRURGIJA	SEGMENTNA RESEKCIJA JETRE	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02155	D02	OPERACIJE - HIRURGIJA	HIRURŠKO ZBRINJAVANJE ABSCESA JETRE	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02156	D02	OPERACIJE - HIRURGIJA	EKSCIZIJA LIMF ČVOR KARL,ABDOM,RETROPERIT	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02157	D02	OPERACIJE - HIRURGIJA	HOLECISTEKTOMIJA, HOLEDOHOSTOMIJA SA EKSPLORACIJOM, DRENAŽOM	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02158	D02	OPERACIJE - HIRURGIJA	HOLEDOHOTOMIJA SA KREIRANJEM BILIJARNO INTESTINAL ANASTOMOZ	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02159	D02	OPERACIJE - HIRURGIJA	PANKREATEKTOMIJA, SUBTOTALNA	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02160	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA KOLEKTOMIJA	1000.80
6	D	OPERACIJE SA ANESTEZIJOM	D02161	D02	OPERACIJE - HIRURGIJA	DIREKTNA ANASTOMOZA INTRAHEPATIČNIH ŽUČNIH PUTEVA I GASTROI	1042.50
6	D	OPERACIJE SA ANESTEZIJOM	D02162	D02	OPERACIJE - HIRURGIJA	HOLECISTEKTOMIJA SA OTVORENOM EKSPLORACIJOM HOLEDOKUSA, RADI	1084.20
6	D	OPERACIJE SA ANESTEZIJOM	D02163	D02	OPERACIJE - HIRURGIJA	EVAKUACIJA HIDATIDNE CISTE JETRE (SUTURA BILIJ KOMUNIK)-VEĆA	1167.60
6	D	OPERACIJE SA ANESTEZIJOM	D02164	D02	OPERACIJE - HIRURGIJA	HOLECISTEKTOMIJA SA TRANSDUODENALNOM SVINKTEROTOMIJOM	1167.60
6	D	OPERACIJE SA ANESTEZIJOM	D02165	D02	OPERACIJE - HIRURGIJA	OPERACIJA ZBOG TRAUMATSKE RUPTURE DIJAFRAGME SA PROLAPSOM OR	1251.00
6	D	OPERACIJE SA ANESTEZIJOM	D02166	D02	OPERACIJE - HIRURGIJA	SUTURA SRCA KOD POVREDE	1251.00
6	D	OPERACIJE SA ANESTEZIJOM	D02167	D02	OPERACIJE - HIRURGIJA	HITNA TORAKOTOMIJA ZBOG ODSTRANJIVANJA GRUMENA KRVI, KRVAVLJ	1251.00
6	D	OPERACIJE SA ANESTEZIJOM	D02168	D02	OPERACIJE - HIRURGIJA	PANKREATIKOJEJUNOSTOMIJA	1251.00
6	D	OPERACIJE SA ANESTEZIJOM	D02169	D02	OPERACIJE - HIRURGIJA	INTERNA DIREKTNA ANASTOMOZA CISTE GASTROINTESTINALNOG TRAKT	1251.00
6	D	OPERACIJE SA ANESTEZIJOM	D02170	D02	OPERACIJE - HIRURGIJA	EKSCIZIJA REKTALNOG PROLAPSA ANASTOMOZOM-ABDOMINALNI PERIN	1251.00
6	D	OPERACIJE SA ANESTEZIJOM	D02171	D02	OPERACIJE - HIRURGIJA	TERAPIJA OZLJEDA ANALNOG PREDJELA,LEZIJA REKTUMA SA LAPARATO	1251.00
6	D	OPERACIJE SA ANESTEZIJOM	D02172	D02	OPERACIJE - HIRURGIJA	REVIZIJA GASTROJEJUNALNE ANASTOMOZE SA REKONSTRUKCIJOM(ULCUS	1501.20
6	D	OPERACIJE SA ANESTEZIJOM	D02173	D02	OPERACIJE - HIRURGIJA	EKSCIZ LIMF ČVOR KARL,ABDOM,RETROPERIT(DIJAG,TERAP-BILATER)	1501.20
6	D	OPERACIJE SA ANESTEZIJOM	D02175	D02	OPERACIJE - HIRURGIJA	TOT GASTREKTOM SA SPLENEKTOM.OMENTEK I PROŠIREN DISEK ČVOR	1668.00
6	D	OPERACIJE SA ANESTEZIJOM	D02176	D02	OPERACIJE - HIRURGIJA	KOLEKTOMIJA SA TOTALNOM PROKTEKTOMIJOM I ILEOSTOMIJOM	2085.00
6	D	OPERACIJE SA ANESTEZIJOM	D02177	D02	OPERACIJE - HIRURGIJA	CEFALIČNA DUODENOPANKREATEKTOMIJA (WHIPLLAE)	2085.00
6	D	OPERACIJE SA ANESTEZIJOM	D02178	D02	OPERACIJE - HIRURGIJA	KOLOTOMIJA (ZA STRANA TIJELA, POLIPE I SL.)	834.00
6	D	OPERACIJE SA ANESTEZIJOM	D02179	D02	OPERACIJE - HIRURGIJA	ZATVORENA INTRAPLEURALNA PNEUMOLIZA	166.80
6	D	OPERACIJE SA ANESTEZIJOM	D02184	D02	OPERACIJE - HIRURGIJA	TUMOREKTOMIJA LAPAROSKOPSKA	250.20
6	D	OPERACIJE SA ANESTEZIJOM	D02185	D02	OPERACIJE - HIRURGIJA	HERNIJA TEP INGVINALNA DIREKTNA UNILATERALNA	291.90
6	D	OPERACIJE SA ANESTEZIJOM	D02186	D02	OPERACIJE - HIRURGIJA	HERNIJA TEP INGVINALNA INDIREKTNA UNILATERALNA	291.90
6	D	OPERACIJE SA ANESTEZIJOM	D02187	D02	OPERACIJE - HIRURGIJA	HERNIJA TAPP INGVINALNA INDIREKTNA UNILATERALNA	291.90
6	D	OPERACIJE SA ANESTEZIJOM	D02188	D02	OPERACIJE - HIRURGIJA	HERNIJA TAPP INGVINALNA DIREKTNA UNILATERALNA	291.90
6	D	OPERACIJE SA ANESTEZIJOM	D02189	D02	OPERACIJE - HIRURGIJA	HERNIJA EPIGASTRIČNA	291.90
6	D	OPERACIJE SA ANESTEZIJOM	D02190	D02	OPERACIJE - HIRURGIJA	HERNIJA UMBILIKALNA LAPAROSKOPSKA OPERACIJA	333.60
6	D	OPERACIJE SA ANESTEZIJOM	D02191	D02	OPERACIJE - HIRURGIJA	HERNIJA TEP FEMORALNA UNILATERALNA	333.60
6	D	OPERACIJE SA ANESTEZIJOM	D02192	D02	OPERACIJE - HIRURGIJA	HERNIJA TAPP FEMORALNA UNILATERALNA	333.60
7	D	OPERACIJE SA ANESTEZIJOM	D02193	D02	OPERACIJE - HIRURGIJA	UKLIJEŠTENA INGVINALNA HERNIJA-LAPAROSKOPSKA OP	333.60
7	D	OPERACIJE SA ANESTEZIJOM	D02194	D02	OPERACIJE - HIRURGIJA	RECIDIVANTNA INGVINALNA HERNIJA LAPAROSKOPSKA OPERACIJA	417.00
7	D	OPERACIJE SA ANESTEZIJOM	D02195	D02	OPERACIJE - HIRURGIJA	STAGING LAPAROSKOPIJA	417.00
7	D	OPERACIJE SA ANESTEZIJOM	D02196	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA DEZINVAGINACIJA (BEZ RESEKCIJE)	417.00
7	D	OPERACIJE SA ANESTEZIJOM	D02197	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKO ODVAJANJE ABDOMINALNIH PRIRASLICA (ILEUS)	417.00
7	D	OPERACIJE SA ANESTEZIJOM	D02198	D02	OPERACIJE - HIRURGIJA	HERNIJA TAPP INGVINALNA DIREKTNA BILATERALNA	496.23
7	D	OPERACIJE SA ANESTEZIJOM	D02199	D02	OPERACIJE - HIRURGIJA	HERNIJA TAPP INGVINALNA INDIREKTNA BILATERALNA	496.23
7	D	OPERACIJE SA ANESTEZIJOM	D02200	D02	OPERACIJE - HIRURGIJA	HERNIJA TEP INGVINALNA DIREKTNA BILATERALNA	496.23
7	D	OPERACIJE SA ANESTEZIJOM	D02201	D02	OPERACIJE - HIRURGIJA	HERNIJA TEP INGVINALNA INDIREKTNA BILATERALNA	496.23
7	D	OPERACIJE SA ANESTEZIJOM	D02202	D02	OPERACIJE - HIRURGIJA	PERFORATIVNI ULKUS ŽELUCA SA BIOPSIJOM LAPAROSKOPSKE OPERACI	500.40
7	D	OPERACIJE SA ANESTEZIJOM	D02204	D02	OPERACIJE - HIRURGIJA	HERNIJA TEP FEMORALNA BILATERALNA	667.20
7	D	OPERACIJE SA ANESTEZIJOM	D02205	D02	OPERACIJE - HIRURGIJA	HERNIJA TAPP FEMORALNA BILATERALNA	667.20
7	D	OPERACIJE SA ANESTEZIJOM	D02206	D02	OPERACIJE - HIRURGIJA	PERFORACIJA ULKUSA DUODENUMA LAPAROSKOPSKA OPERACIJA	667.20
7	D	OPERACIJE SA ANESTEZIJOM	D02208	D02	OPERACIJE - HIRURGIJA	HEMOSTAZA KOD POVREDE JETRE (SUTURA,KOAGULACIJA) - LAPAROSKO	750.60
7	D	OPERACIJE SA ANESTEZIJOM	D02210	D02	OPERACIJE - HIRURGIJA	HIATUS HERNIJA - LAPAROSKOPSKA OP.	834.00
7	D	OPERACIJE SA ANESTEZIJOM	D02211	D02	OPERACIJE - HIRURGIJA	SUTURA TRAUMATSKE POVREDE SLEZINE LAPAROSKOPSKA	834.00
7	D	OPERACIJE SA ANESTEZIJOM	D02212	D02	OPERACIJE - HIRURGIJA	DVOTREĆINSKA RESEKCIJA ŽELUCA -LAPAROSKOPSKA OP.	834.00
7	D	OPERACIJE SA ANESTEZIJOM	D02213	D02	OPERACIJE - HIRURGIJA	PILOROPLASTIKA-LAPAROSKOPSKA OP.	834.00
7	D	OPERACIJE SA ANESTEZIJOM	D02214	D02	OPERACIJE - HIRURGIJA	TOTALNA VAGOTOMIJA-LAPAROSKOPSKA OP.	834.00
7	D	OPERACIJE SA ANESTEZIJOM	D02215	D02	OPERACIJE - HIRURGIJA	SELEKTIVNA VAGOTOMIJA-LAPAROSKOPSKA OP.	834.00
7	D	OPERACIJE SA ANESTEZIJOM	D02216	D02	OPERACIJE - HIRURGIJA	SUPRASELEKTIVNA VAGOTOMIJA -LAPAROSKOPSKA OP.	834.00
7	D	OPERACIJE SA ANESTEZIJOM	D02217	D02	OPERACIJE - HIRURGIJA	SUTURA DIJAFRAGME KOD POVREDA ILI SPONTANE RUPTURE-LAPAROSKO	834.00
7	D	OPERACIJE SA ANESTEZIJOM	D02219	D02	OPERACIJE - HIRURGIJA	HOLEDOHOTOMIJA SA EKSTR. KALKUSA KOD HOLEDOH. SA PRIM.ŠAVOM	1000.80
7	D	OPERACIJE SA ANESTEZIJOM	D02220	D02	OPERACIJE - HIRURGIJA	HOLEDOHOTOMIJA SA EKSTRAKCIJOM KALKUSA KOD HOLEDOHOLITIJAZE	1000.80
7	D	OPERACIJE SA ANESTEZIJOM	D02221	D02	OPERACIJE - HIRURGIJA	HEMIKOLEKTOMIJA LIJEVA LAPAROSKOPSKA SA KOLOREKTO ANASTOMOZO	1000.80
7	D	OPERACIJE SA ANESTEZIJOM	D02222	D02	OPERACIJE - HIRURGIJA	HEMIKOLEKTOMIJA LIJEVA LAPAROSKOPSKA SA KOLOREKTO ANASTOMOZO	1000.80
7	D	OPERACIJE SA ANESTEZIJOM	D02223	D02	OPERACIJE - HIRURGIJA	ATIPIČNE RESEKCIJE JETRE -LAPAROSKOPSKA OP.	1000.80
7	D	OPERACIJE SA ANESTEZIJOM	D02224	D02	OPERACIJE - HIRURGIJA	LIJEVA PANKREATEKTOMIJA-LAPAROSKOPSKA OP.	1000.80
7	D	OPERACIJE SA ANESTEZIJOM	D02225	D02	OPERACIJE - HIRURGIJA	DISTALNA PANKREATEKTOMIJA SA SPLENEKTOMIJOM-LAPAROSKOPSKA OP	1000.80
7	D	OPERACIJE SA ANESTEZIJOM	D02226	D02	OPERACIJE - HIRURGIJA	TRANSVERSOKOLEKTOMIJA LAPAROSKOPSKA	1000.80
7	D	OPERACIJE SA ANESTEZIJOM	D02227	D02	OPERACIJE - HIRURGIJA	HOLEDOHODUODENO ANASTOMOZA - LAPAROSKOPSKA OP.	1042.50
7	D	OPERACIJE SA ANESTEZIJOM	D02228	D02	OPERACIJE - HIRURGIJA	HOLEDOHOJEJUNO ANASTOMOZA-LAPAROSKOPSKA OP.	1042.50
7	D	OPERACIJE SA ANESTEZIJOM	D02230	D02	OPERACIJE - HIRURGIJA	HARTMANOVA PROCEDURA LAPAROSKOPSKA	1251.00
7	D	OPERACIJE SA ANESTEZIJOM	D02231	D02	OPERACIJE - HIRURGIJA	PARCIJ GASTREKTOM SA GASTROJEJUN ANASTOM-LAPARASKOPSKA	1251.00
7	D	OPERACIJE SA ANESTEZIJOM	D02233	D02	OPERACIJE - HIRURGIJA	LIJEVA LOBEKTOMIJA JETRE-LAPAROSKOPSKA OP.	1251.00
7	D	OPERACIJE SA ANESTEZIJOM	D02236	D02	OPERACIJE - HIRURGIJA	HEMIKOLEKTOMIJA DESNA LAPAROSKOPSKA SA ILEOTRANSVERZO ANASTO	1501.20
7	D	OPERACIJE SA ANESTEZIJOM	D02237	D02	OPERACIJE - HIRURGIJA	TOT GASTREKT SA SPLENEK,OMENTEK I PROŠIR DISEK ČVOR LAPAROSK	1668.00
7	D	OPERACIJE SA ANESTEZIJOM	D02239	D02	OPERACIJE - HIRURGIJA	TOTALNA KOLEKTOMIJA SA ILEOREKTAL ANASTOMOZOM-LAPAROSKOPSKA	2085.00
7	D	OPERACIJE SA ANESTEZIJOM	D02241	D02	OPERACIJE - HIRURGIJA	DESNA LOBEKTOMIJA JETRE-LAPAROSKOPSKA OP.	2085.00
7	D	OPERACIJE SA ANESTEZIJOM	D02242	D02	OPERACIJE - HIRURGIJA	CEFALIČNA DUODENOPANKREATEKTOMIJA (WHIPLLAE) - LAPAROSKOPSKA	2085.00
7	D	OPERACIJE SA ANESTEZIJOM	D02243	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA METASTAZEKTOMIJA JETRE	417.00
7	D	OPERACIJE SA ANESTEZIJOM	D02244	D02	OPERACIJE - HIRURGIJA	INCIZIJA I DRENAŽA ABSCESA PANKREASA	667.20
7	D	OPERACIJE SA ANESTEZIJOM	D02245	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA OPERACIJA MEKEL-DIVERTIKULA	500.40
8	D	OPERACIJE SA ANESTEZIJOM	D02246	D02	OPERACIJE - HIRURGIJA	LAPAROSKOPSKA EVAKUAC I DRENAŽA INTRAPERITONEALNIH ABSCESA	166.80
8	D	OPERACIJE SA ANESTEZIJOM	D02247	D02	OPERACIJE - HIRURGIJA	EVAKUACIJA HIDATIDNE CISTE ABDOMINALNIH ORGANA IZVAN JETRE	1000.80
8	D	OPERACIJE SA ANESTEZIJOM	D02248	D02	OPERACIJE - HIRURGIJA	KREIRANJE NUTRITIVNE JEJUNOSTOME (WITZEL)	834.00
8	D	OPERACIJE SA ANESTEZIJOM	D02249	D02	OPERACIJE - HIRURGIJA	FUNDOPLIKACIJA ABDOM PRISTUPOM SA KOREKCIJOM DIJAFRAG HIJATU	834.00
8	D	OPERACIJE SA ANESTEZIJOM	D02250	D02	OPERACIJE - HIRURGIJA	RESEKC SIGME I GORNJEG REKTU SA KREIRANJ DERIVAC STOME(HARTM	1251.00
8	D	OPERACIJE SA ANESTEZIJOM	D02251	D02	OPERACIJE - HIRURGIJA	PILOROPLASTIKA SA SELEKTIVNOM VAGOTOMIJOM	834.00
8	D	OPERACIJE SA ANESTEZIJOM	D02252	D02	OPERACIJE - HIRURGIJA	IZVOĐENJE DERIVACIONE STOME KOLONA BEZ RESEKCIJE	834.00
8	D	OPERACIJE SA ANESTEZIJOM	D02253	D02	OPERACIJE - HIRURGIJA	DESNA HEMIKOLEKTOMIJA (I PROŠIRENA) SA ANASTOMOZOM	1501.20
8	D	OPERACIJE SA ANESTEZIJOM	D02254	D02	OPERACIJE - HIRURGIJA	DESNA HEMIKOLEKTOMIJA ( I PROŠIRENA) SA FORMIRANJEM STOME	1501.20
8	D	OPERACIJE SA ANESTEZIJOM	D02255	D02	OPERACIJE - HIRURGIJA	LIJEVA HEMIKOLEKTOMIJA SA ANASTOMOZOM	1000.80
8	D	OPERACIJE SA ANESTEZIJOM	D02256	D02	OPERACIJE - HIRURGIJA	LIJEVA HEMIKOLEKTOMIJA SA FORMIRANJEM STOME	1000.80
8	D	OPERACIJE SA ANESTEZIJOM	D02257	D02	OPERACIJE - HIRURGIJA	LIJEVA HEMIKOLEKTOMIJA SA FORMIRANJEM STOME-LAPAROSKOPSKA	1000.80
